 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,2581957,32,44,873,78002,386,0,27.28125,76.05440938,2920,0,1772.772727,907.8063482,30548.53353,29.43503707,34426.09333,222885.7296,1919462,1,662494,21370.77419,47837.31629,130854,205,2453627,57061.09302,293263.3474,1919479,1,0,0,0,0,652,892,12.39369982,17.04133725,0,2920,1024.350649,1106.940553,1225317.389,0,0,0,1,0,0,0,0,1,1037.828947,27.28125,1772.772727,652,0,0,0,0,0,0,32,873,44,78002,8192,1048,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5770434,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.693188762,1923478.0,3303434.839,5737910,41,5770434,2885217.0,4034317.13,5737910,32524,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519891571,0.17329719,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5550196,9,6,379,5434,222,0,42.11111111,79.18403318,2280,0,905.6666667,952.5732868,1047.3504,2.702607259,396442.5714,1390844.789,5227016,3,5550196,693774.5,1832476.88,5227016,3,186704,37340.8,49576.77598,93374,49,0,0,0,0,296,200,1.621564356,1.081042904,0,2280,363.3125,702.9726139,494170.4958,0,0,0,1,0,0,0,0,0,387.5333333,42.11111111,905.6666667,296,0,0,0,0,0,0,9,379,6,5434,29200,122,3,32,323177.0,0.0,323177,323177,5227016.0,0.0,5227016,5227016,BENIGN
49325,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,4393117,2,2,97,233,52,45,48.5,4.949747468,120,113,116.5,4.949747468,75.11750768,0.910515245,1464372.333,2515506.774,4368999,558,4392559,4392559.0,0.0,4392559,4392559,4369557,4369557.0,0.0,4369557,4369557,0,0,0,0,64,52,0.455257622,0.455257622,45,120,76.4,36.80081521,1354.3,0,0,0,0,0,0,0,0,1,95.5,48.5,116.5,64,0,0,0,0,0,0,2,97,2,233,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37524,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62314,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,4621.754341,64.19103251,20771.33333,35973.54059,62310,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,32.09551626,32.09551626,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60974,8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,25,372,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5357245,11,6,357,5458,200,0,32.45454545,67.26866081,1448,0,909.6666667,651.8360735,1085.445971,3.17327283,334827.8125,1295943.446,5194260,9,5357245,535724.5,1637026.411,5194260,15,88220,17644.0,24080.04106,47529,48,0,0,0,0,360,200,2.053294184,1.119978646,0,1448,323.0555556,556.6539185,309863.585,0,0,0,1,0,0,0,0,0,342.0588235,32.45454545,909.6666667,360,0,0,0,0,0,0,11,357,6,5458,29200,59,3,32,162970.0,0.0,162970,162970,5194260.0,0.0,5194260,5194260,BENIGN
80,5844164,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.026665234,1168832.8,1703407.495,3983070,21,5844164,1948054.667,1877840.004,3983070,282228,1578866,1578866.0,0.0,1578866,1578866,0,0,0,0,136,80,0.684443489,0.342221745,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,11584,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62482,2,2,86,554,43,43,43.0,0.0,277,277,277.0,0.0,10242.94997,64.01843731,20827.33333,36029.83925,62431,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,40,32.00921865,32.00921865,43,277,136.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,170.75,43.0,277.0,64,0,0,0,0,0,0,2,86,2,554,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95024,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.04731436,95024.0,0.0,95024,95024,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.52365718,10.52365718,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60758,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,294,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,61420072,123,148,2498,176160,278,0,20.30894309,63.6053573,3552,0,1190.27027,940.2508031,2908.788515,4.412238397,227481.7481,1421196.08,10000000,0,53500000,438350.9262,2023636.603,10300000,0,61200000,416039.102,1954277.257,10300000,1,0,0,0,0,2756,2972,2.002602667,2.40963573,0,3552,656.8308824,906.7861016,822261.034,0,0,0,1,0,0,0,0,1,659.2546125,20.30894309,1190.27027,2756,0,0,0,0,0,0,123,2498,148,176160,29200,173,99,20,721331.0,1034193.193,2571352,258619,9974431.6,86623.60454,10000000,9819475,BENIGN
53,139294,2,2,68,192,34,34,34.0,0.0,96,96,96.0,0.0,1866.555631,28.71624047,46431.33333,80415.36622,139287,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,14.35812023,14.35812023,34,96,58.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,73.5,34.0,96.0,40,0,0,0,0,0,0,2,68,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50485,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,74961351,2,2,96,285,51,45,48.0,4.242640687,173,112,142.5,43.13351365,5.082619175,0.053360831,25000000.0,43200000.0,74800000,30861,74900000,74900000.0,0.0,74900000,74900000,74900000,74900000.0,0.0,74900000,74900000,0,0,0,0,40,52,0.026680416,0.026680416,45,173,85.2,56.63214635,3207.2,0,0,0,0,0,0,0,0,1,106.5,48.0,142.5,40,0,0,0,0,0,0,2,96,2,285,-1,-1,1,20,89973.0,0.0,89973,89973,74800000.0,0.0,74800000,74800000,BENIGN
53,179,2,2,72,270,36,36,36.0,0.0,135,135,135.0,0.0,1910614.525,22346.36872,59.66666667,64.29878174,129,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,40,40,11173.18436,11173.18436,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,40,0,0,0,0,0,0,2,72,2,270,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55905,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,147,455,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1106,2,2,96,612,48,48,48.0,0.0,306,306,306.0,0.0,640144.6655,3616.636528,368.6666667,631.6211945,1098,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,1808.318264,1808.318264,48,306,151.2,141.3124198,19969.2,0,0,0,0,0,0,0,0,1,189.0,48.0,306.0,40,0,0,0,0,0,0,2,96,2,612,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,109570305,14,15,503,1824,431,0,35.92857143,113.7206187,1399,0,121.6,368.9796355,21.23750591,0.26467025,3913225.179,4919941.393,10000000,10,100000000,7728388.077,4381686.189,10000000,314,110000000,7823799.786,4231613.163,10000000,10,0,0,0,0,292,432,0.127771845,0.136898405,0,1399,77.56666667,271.2383712,73570.25402,0,0,0,1,0,0,0,0,1,80.24137931,35.92857143,121.6,292,0,0,0,0,0,0,14,503,15,1824,8192,946,13,20,46153.0,28576.53383,127477,36790,10000000.0,1980.134353,10000000,9999617,BENIGN
53,300,2,2,56,180,28,28,28.0,0.0,90,90,90.0,0.0,786666.6667,13333.33333,100.0,170.6077372,297,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,6666.666667,6666.666667,28,90,52.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,66.0,28.0,90.0,64,0,0,0,0,0,0,2,56,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,204,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,1009803.922,19607.84314,68.0,32.92415527,106,48,50,50.0,0.0,50,50,48,48.0,0.0,48,48,0,0,0,0,64,64,9803.921569,9803.921569,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,64,0,0,0,0,0,0,2,66,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,286998,1,1,45,83,45,45,45.0,0.0,83,83,83.0,0.0,445.9961393,6.968689677,286998.0,0.0,286998,286998,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.484344839,3.484344839,45,83,57.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,86.5,45.0,83.0,32,0,0,0,0,0,0,1,45,1,83,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,202,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1603960.396,19801.9802,67.33333333,75.87050371,151,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9900.990099,9900.990099,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51621,218,3,1,83,6,46,6,27.66666667,20.20725942,6,6,6.0,0.0,408256.8807,18348.62385,72.66666667,111.2759333,201,3,218,109.0,149.9066376,215,3,0,0.0,0.0,0,0,1,0,0,0,60,20,13761.46789,4587.155963,6,46,27.0,20.1246118,405.0,0,1,0,0,1,0,0,0,0,33.75,27.66666667,6.0,60,0,0,0,0,0,0,3,83,1,6,140,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52892,79,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,303797.4684,50632.91139,26.33333333,22.30097158,43,1,0,0.0,0.0,0,0,44,22.0,29.69848481,43,1,0,0,0,0,20,60,12658.22785,37974.68354,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,154014,13,8,999,4132,372,0,76.84615385,110.3062752,3488,0,516.5,1204.532867,33315.15317,136.3512408,7700.7,12016.92104,35257,3,154014,12834.5,13653.32711,36401,4,113205,16172.14286,24560.12441,53753,3,0,0,0,0,272,172,84.40791097,51.94332983,0,3488,233.2272727,734.0871839,538883.9935,0,0,0,1,0,0,0,0,0,244.3333333,76.84615385,516.5,272,0,0,0,0,0,0,13,999,8,4132,8192,123,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54361,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117026026,58,98,2568,123341,867,0,44.27586207,152.7738603,2860,0,1258.581633,491.2102228,1075.90597,1.333036807,755006.6194,6594648.399,58500000,1,117000000,2053088.175,10800000.0,58500000,77,117000000,1205489.062,8328610.864,58500000,1,0,0,0,0,1172,1972,0.495616249,0.837420558,0,2860,801.9681529,712.1143439,507106.8387,0,0,0,1,0,0,0,0,1,807.1089744,44.27586207,1258.581633,1172,0,0,0,0,0,0,58,2568,98,123341,8192,387,57,20,218649.0,185322.7879,349692,87606,58200000.0,349509.4469,58500000,58000000,BENIGN
53,145,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1462068.966,27586.2069,48.33333333,77.6552209,138,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13793.10345,13793.10345,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,159,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,930817.6101,25157.2327,53.0,52.67826876,108,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12578.61635,12578.61635,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,141176.4706,23529.41176,85.0,0.0,85,85,85,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0,0,0,40,0,23529.41176,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16243,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,388756,15,13,1172,4774,528,0,78.13333333,139.8043872,1460,0,367.2307692,527.9168422,15294.94079,72.02461184,14398.37037,28618.14536,87520,3,388756,27768.28571,35810.05055,90412,4,293575,24464.58333,41711.6534,104555,3,0,0,0,0,312,272,38.58461349,33.43999835,0,1460,205.0344828,389.3027176,151556.6059,0,0,0,1,0,0,0,0,0,212.3571429,78.13333333,367.2307692,312,0,0,0,0,0,0,15,1172,13,4774,8192,127,14,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5902828,8,6,374,3163,193,0,46.75,72.45244746,1460,0,527.1666667,725.6727683,599.2043136,2.371744527,454063.6923,1574999.309,5695525,4,5902828,843261.1429,2139814.881,5695525,4,132445,26489.0,35157.46383,66868,48,0,0,0,0,172,132,1.355282587,1.01646194,0,1460,235.8,501.4720046,251474.1714,0,0,0,1,0,0,0,0,0,252.6428571,46.75,527.1666667,172,0,0,0,0,0,0,8,374,6,3163,8192,62,7,20,207299.0,0.0,207299,207299,5695525.0,0.0,5695525,5695525,BENIGN
53,199,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2231155.779,20100.50251,66.33333333,73.2416093,147,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,10050.25126,10050.25126,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49760,4,2,132,98,33,33,33.0,0.0,49,49,49.0,0.0,4622.186495,120.5787781,9952.0,14206.64732,30574,3,30580,10193.33333,17650.17508,30574,3,3,3.0,0.0,3,3,0,0,0,0,104,88,80.38585209,40.19292605,33,49,37.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,43.83333333,33.0,49.0,104,0,0,0,0,0,0,4,132,2,98,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24614,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,7475.420492,162.5091411,8204.666667,14204.83736,24607,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,81.25457057,81.25457057,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5355,418429,26,0,2340,0,90,90,90.0,0.0,0,0,0.0,0.0,5592.346611,62.13718456,16737.16,83679.13334,418397,1,418429,16737.16,83679.13334,418397,1,0,0.0,0.0,0,0,0,0,0,0,896,0,62.13718456,0.0,90,90,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.46153846,90.0,0.0,896,0,0,0,0,0,0,26,2340,0,0,-1,-1,25,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115963085,33,35,920,37636,320,0,27.87878788,89.59623233,2896,0,1075.314286,996.7062158,332.485118,0.586393506,1730792.313,3794785.92,10200000,3,116000000,3623846.406,4871697.62,10200000,196,113000000,3333721.353,4835958.534,10200000,46,0,0,0,0,1064,1128,0.284573319,0.301820187,0,2896,558.7826087,882.7182761,779191.555,0,0,0,1,0,0,0,0,1,567.0,27.87878788,1075.314286,1064,0,0,0,0,0,0,33,920,35,37636,29200,1006,3,32,106473.6364,276635.8291,940562,22933,10200000.0,63483.96978,10200000,10000000,BENIGN
53519,86,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,139534.8837,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11627.90698,11627.90698,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,140,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24724,4,4,168,620,42,42,42.0,0.0,155,155,155.0,0.0,31871.86539,323.5722375,3532.0,9214.356914,24428,4,24436,8145.333333,14101.20297,24428,4,216,72.0,41.56921938,120,48,0,0,0,0,80,80,161.7861188,161.7861188,42,155,92.22222222,59.55622927,3546.944444,0,0,0,0,0,0,0,0,1,103.75,42.0,155.0,80,0,0,0,0,0,0,4,168,4,620,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116427643,18,15,870,1492,435,0,48.33333333,140.6706625,746,0,99.46666667,262.4918684,20.28727834,0.283437843,3638363.844,4765553.636,10000000,16,116000000,6848684.882,4595563.222,10100000,349,111000000,7959075.929,4153207.855,10100000,22032,0,0,0,0,584,488,0.15460246,0.128835383,0,746,69.47058824,200.5592537,40224.01426,0,0,0,1,0,0,0,0,0,71.57575758,48.33333333,99.46666667,584,0,0,0,0,0,0,18,870,15,1492,29200,349,2,32,119117.1818,274343.8649,946295,36221,10000000.0,4489.365709,10000000,9997581,BENIGN
443,868748,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.604327147,289582.6667,481391.9464,845344,2471,0,0.0,0.0,0,0,866277,433138.5,582946.6086,845344,20933,0,0,0,0,32,108,1.151081787,3.45324536,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,319,61,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,97463,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.52060782,97463.0,0.0,97463,97463,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.26030391,10.26030391,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47074089,2,2,95,322,49,46,47.5,2.121320344,217,105,161.0,79.19595949,8.85837642,0.084972436,15700000.0,27000000.0,46900000,65117,47000000,47000000.0,0.0,47000000,47000000,46900000,46900000.0,0.0,46900000,46900000,0,0,0,0,64,72,0.042486218,0.042486218,46,217,92.6,73.94795467,5468.3,0,0,0,0,0,0,0,0,1,115.75,47.5,161.0,64,0,0,0,0,0,0,2,95,2,322,-1,-1,1,32,142467.0,0.0,142467,142467,46900000.0,0.0,46900000,46900000,BENIGN
53,108614,2,2,104,260,52,52,52.0,0.0,130,130,130.0,0.0,3351.31751,36.82766494,36204.66667,62704.85804,108610,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,18.41383247,18.41383247,52,130,83.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,104.0,52.0,130.0,64,0,0,0,0,0,0,2,104,2,260,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,195551,2,2,100,218,50,50,50.0,0.0,109,109,109.0,0.0,1626.174246,20.45502196,65183.66667,112856.3915,195499,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,64,10.22751098,10.22751098,50,109,73.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,92.0,50.0,109.0,40,0,0,0,0,0,0,2,100,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,183347,3,4,358,2590,352,0,119.3333333,201.5175757,2578,0,647.5,1287.003108,16078.8014,38.17897211,30557.83333,42592.15126,110502,4,145849,72924.5,53142.61014,110502,35347,148123,49374.33333,83238.6599,145478,4,0,0,0,0,72,92,16.36241662,21.81655549,0,2578,368.5,901.0912432,811965.4286,0,0,0,1,0,0,0,0,1,421.1428571,119.3333333,647.5,72,0,0,0,0,0,0,3,358,4,2590,8192,54,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50288,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56854,11123,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,359.6152117,3707.666667,5353.803539,9846,3,11123,3707.666667,5353.803539,9846,3,0,0.0,0.0,0,0,0,0,0,0,128,0,359.6152117,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,708,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20340,96,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,125000.0,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10416.66667,10416.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,343,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91719,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,3532.528702,43.61146545,30573.0,52908.96059,91667,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,21.80573273,21.80573273,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5506533,5,2,135,52,46,6,27.0,20.1246118,46,6,26.0,28.28427125,33.9596621,1.271217298,917755.5,2096836.877,5195367,3,5506533,1376633.25,2547661.543,5195367,3,5467897,5467897.0,0.0,5467897,5467897,1,0,0,0,100,40,0.908012356,0.363204942,6,46,29.125,19.80935926,392.4107143,0,1,0,0,1,0,0,0,0,33.28571429,27.0,26.0,100,0,0,0,0,0,0,5,135,2,52,253,360,4,20,232928.0,0.0,232928,232928,5195367.0,0.0,5195367,5195367,BENIGN
443,117868816,18,17,1359,5330,348,0,75.5,112.5455463,3743,0,313.5294118,895.8444422,56.74953077,0.296940287,3466729.882,14000000.0,58900000,1,118000000,6933459.765,19400000.0,58900000,44,118000000,7364367.563,20000000.0,59000000,2,0,0,0,0,584,552,0.152712147,0.144228139,0,3743,185.8055556,623.0521565,388193.9897,0,0,0,1,0,0,0,0,0,191.1142857,75.5,313.5294118,584,0,0,0,0,0,0,18,1359,17,5330,29200,365,10,32,438125.0,510047.435,798783,77467,58500000.0,644382.1671,58900000,58000000,BENIGN
